surveyId,lang,country,countryPop,sneType,party.string,euFundRec,mlgS1,mlgS2,mlgS3,mlgS4,mlgS5,mlgC1,mlgC2,euCompSocpol,euCompEc,euCompInAf,euCompForAf,euCompOv,snaCompSocpol,snaCompEc,snaCompInAf,snaCompForAf,snaCompOv,snaCompC1,snaCompC2,effectiveIntOrg,effectiveDirRel,effectiveNatDel,intorgUseEc,intorgUsePol,intorgUseCul,intorgUseOv,euFundImp,euFundImp.bin,represent,represent.bin,norepSneRep,norepKnow,norepMotiv,norepOpin,repTime,repDur,repSatis,repPersImp,repBenEc,repBenPol,repBenDem,repBenMlg,repOp,repVoteCom,repVoteNatDel,repVoteParty,repVoteSne,extOffice,extOfficeBin,nooffSneOff,noooffKnow,nooffMotiv,extOffTime,extOffDur,extOffSatis,extOffPersImp,age,gender,eduLev,polLeftRight,polIdLoc,polIdNat,polIdEu,polIdCul,polIdIdeo
526,de,Switzerland,8265000,RegionLeg,SP,0,4,5,5,5,4,5,3,4,4,4,5,4,4,2,2,1,3,4,4,1,1,1,4,5,4,4,3,1,NONE,0,1,3,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,1,,NA,NA,NA,54,Male,2,2,1,1,0,1,1
529,fr,France,66121000,RegionAd,PS,1,5,4,5,5,4,4,5,3,5,4,5,4,3,4,4,2,4,5,3,0,1,1,3,3,2,3,3,1,CLRAE,1,,NA,NA,NA,CURRENT,4,3,4,4,4,4,4,MORE,NA,NA,NA,NA,NONE,0,1,2,NA,,NA,NA,NA,67,Male,3,4,1,0,0,0,0
530,de,Switzerland,8265000,RegionLeg,fdp,0,4,2,4,3,4,NA,NA,2,3,4,4,4,4,4,1,1,3,5,2,0,1,1,4,4,3,4,0,0,NONE,0,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,1,,NA,NA,NA,52,Male,3,6,1,0,0,0,1
531,it,Italy,60963000,RegionAd,partito democratico,1,5,5,5,5,5,5,5,5,4,5,5,4,5,4,3,4,4,5,4,1,1,1,5,5,5,5,4,1,NONE,0,1,3,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,5,,NA,NA,NA,61,Female,3,2,1,0,0,1,1
534,en,Ireland,4630000,Local,Fine Gael,1,4,5,5,NA,2,4,4,4,4,4,5,4,4,4,4,5,4,4,3,1,1,1,5,4,5,5,4,1,COR,1,,NA,NA,NA,CURRENT,2,4,5,5,4,3,4,MORE,4,5,3,5,NONE,0,0,1,5,,NA,NA,NA,NA,Female,1,5,1,0,1,0,1
535,en,Denmark,5673000,RegionAd,Liberals,1,4,4,4,2,4,4,4,2,5,2,4,4,4,2,2,2,3,4,4,1,1,0,4,2,5,4,4,1,NONE,0,1,2,5,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,5,,NA,NA,NA,49,Male,2,6,1,0,0,0,1
537,en,Sweden,9794000,RegionAd,A regional health- care party. Norrbottens Sjukvardsparti,0,4,5,5,5,5,5,5,4,3,3,3,3,4,4,5,4,4,2,5,1,1,1,5,4,4,4,4,1,OTHER,1,,NA,NA,NA,CURRENT,5,5,5,4,5,5,5,MORE,NA,NA,NA,NA,NONE,0,1,3,2,,NA,NA,NA,64,Male,3,6,1,0,0,0,1
538,en,United Kingdom,65081000,Local,Liberal Democrat,0,4,3,2,2,3,4,5,3,4,2,4,3,3,NA,2,2,3,4,4,0,0,1,3,3,3,3,4,1,NONE,0,1,2,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,NA,4,,NA,NA,NA,64,Male,2,4,1,0,0,0,0
539,it,Croatia,4230000,RegionAd,IDS,1,5,5,5,5,5,5,5,4,5,4,5,4,5,5,4,5,5,5,5,1,1,1,3,2,3,2,4,1,NONE,0,1,3,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,4,3,,NA,NA,NA,58,Male,2,4,1,1,0,0,1
542,it,Italy,60963000,RegionLeg,Fratelli d'Italia- Alleanza Nazionale,1,1,4,3,2,1,2,3,4,2,1,1,4,3,2,2,1,4,3,5,0,1,0,3,3,2,3,4,1,COR,1,,NA,NA,NA,PAST,1,3,2,3,2,3,3,LESS,2,2,2,2,NONE,0,1,3,4,,NA,NA,NA,54,Male,1,9,1,0,0,0,0
545,en,Netherlands,16933000,RegionAd,VVD (liberal party),1,4,5,4,2,3,3,3,1,4,4,4,2,4,4,2,2,3,2,4,0,1,1,4,2,2,3,3,1,NONE,0,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,5,,NA,NA,NA,40,Female,3,7,0,1,1,0,1
546,de,Germany,81276000,Local,CDU,1,4,4,4,4,3,3,5,1,4,3,5,4,4,2,2,2,3,4,3,0,1,1,5,4,3,4,3,1,NONE,0,1,3,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,1,,NA,NA,NA,51,Female,3,5,1,1,1,1,1
547,en,Denmark,5673000,RegionAd,Socialdemocrats,0,NA,4,5,5,4,NA,NA,3,4,2,5,3,5,2,2,3,4,2,4,1,1,1,2,2,2,2,3,1,OTHER,1,,NA,NA,NA,PAST,4,2,4,5,4,4,NA,NA,NA,NA,NA,NA,NONE,0,1,3,1,,NA,NA,NA,29,Female,3,4,1,0,0,0,1
548,en,United Kingdom,65081000,Local,The Labour Party,1,5,5,5,5,4,4,4,3,4,2,4,3,4,4,3,3,4,5,5,1,1,1,4,4,4,4,4,1,OTHER,1,,NA,NA,NA,PAST,3,4,4,4,4,4,4,SAME,NA,NA,NA,NA,NONE,0,0,3,4,,NA,NA,NA,41,NA,2,4,1,0,0,0,1
550,fr,Belgium,11259000,Local,MR ( le parti libÇral belge francophone),0,4,5,5,3,5,4,5,3,5,4,5,4,4,4,3,3,4,4,5,1,1,0,3,4,2,4,2,0,CLRAE,1,,NA,NA,NA,CURRENT,5,5,4,2,4,5,5,MORE,5,2,3,1,NONE,0,0,2,4,,NA,NA,NA,59,Male,3,6,1,0,1,0,1
552,fr,Switzerland,8265000,Local,UDC,0,2,3,3,2,5,2,2,2,2,2,3,2,4,5,5,4,5,5,4,1,1,1,4,2,3,3,2,0,NONE,0,1,3,2,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,2,,NA,NA,NA,55,Male,1,7,1,1,0,0,0
556,en,Norway,5194000,RegionAd,Labour,0,5,5,5,5,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,5,5,1,1,1,3,2,2,3,4,1,NONE,0,1,3,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,4,,NA,NA,NA,57,Male,2,3,1,1,1,0,1
561,en,Lithuania,2906000,Local,,1,1,1,1,1,1,4,4,5,5,5,5,5,5,5,5,5,5,4,5,1,0,1,5,4,4,5,4,1,NONE,0,1,3,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,3,5,,NA,NA,NA,50,Female,3,8,0,0,0,0,0
562,en,Czech Republic,10535000,RegionAd,chech social democrats party,1,4,5,5,3,5,NA,5,5,5,5,4,4,4,4,4,4,4,4,4,1,1,1,4,5,5,4,4,1,NONE,0,1,4,5,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,5,,NA,NA,NA,35,Male,2,2,1,1,1,0,1
564,en,Sweden,9794000,Local,Folkpartiet (Liberal Party),0,4,5,5,5,4,4,5,2,5,4,5,4,4,2,1,1,4,5,4,1,1,1,4,4,4,4,3,1,NONE,0,1,2,5,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,4,,NA,NA,NA,34,Male,1,7,1,1,1,0,1
565,de,Germany,81276000,RegionLeg,CDU,0,1,3,2,1,1,2,5,1,5,2,3,3,4,2,2,1,3,5,5,0,1,0,3,4,3,3,2,0,NONE,0,1,NA,3,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,3,,NA,NA,NA,49,Male,3,6,1,1,0,0,1
566,en,Norway,5194000,RegionAd,Hõyre (The conservative party),1,3,4,4,2,3,1,4,1,4,4,5,5,5,3,3,2,5,1,5,1,1,0,4,1,4,4,2,0,NONE,0,1,2,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,2,,NA,NA,NA,29,Male,3,7,1,0,1,0,1
567,de,Austria,8608000,Local,ôVP - EuropÑische Volkspartei,1,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,5,5,1,1,1,4,4,4,4,4,1,OTHER,1,,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,4,4,,NA,NA,NA,47,Male,1,6,1,0,1,1,1
571,de,Switzerland,8265000,Local,FDP,0,4,4,4,5,4,4,5,2,4,1,5,3,4,3,4,2,3,5,5,1,0,1,1,4,3,3,3,1,CLRAE,1,,NA,NA,NA,CURRENT,5,4,5,3,5,5,5,MORE,5,3,3,4,NONE,0,0,1,1,,NA,NA,NA,46,Male,3,7,1,0,0,1,1
573,en,Belgium,11259000,RegionLeg,Open Vld (Flemish Liberal Party),1,4,5,5,4,3,4,5,4,5,4,5,4,4,3,3,3,5,4,4,1,1,1,4,4,4,4,4,1,OTHER,1,,NA,NA,NA,CURRENT,2,4,2,4,2,4,4,SAME,NA,NA,NA,NA,NONE,0,0,2,2,,NA,NA,NA,48,Female,2,7,1,1,0,0,1
578,de,Norway,5194000,RegionAd,Hõyre (Konservativen Partei),1,5,4,4,5,5,NA,NA,4,4,5,4,4,4,4,1,1,4,NA,4,1,1,1,4,2,4,4,3,1,CLRAE,1,,NA,NA,NA,PAST,4,NA,NA,NA,NA,NA,NA,SAME,3,4,5,3,NONE,0,0,1,5,,NA,NA,NA,43,Female,2,7,1,1,1,0,1
579,en,Netherlands,16933000,Local,ChristenUnie/SGP,0,1,2,2,NA,2,2,2,2,2,2,4,2,4,2,3,2,3,3,5,1,1,1,5,2,4,4,3,1,NONE,0,0,2,2,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,2,,NA,NA,NA,35,Male,3,8,1,0,0,0,1
581,en,Norway,5194000,RegionAd,Social Democrat,1,5,5,5,2,2,5,5,4,5,4,4,4,4,2,2,2,NA,1,4,1,1,0,5,4,5,5,4,1,OTHER,1,,NA,NA,NA,CURRENT,4,4,4,4,4,5,5,SAME,NA,NA,NA,NA,NONE,0,1,4,4,,NA,NA,NA,49,Female,3,3,1,0,0,0,1
584,en,Slovakia,5426000,Local,Siet,1,4,5,4,3,4,4,4,4,3,2,4,4,4,4,2,2,4,3,5,1,1,0,4,3,4,4,4,1,NONE,0,1,4,5,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,4,,NA,NA,NA,38,Male,3,7,1,0,0,1,1
585,de,Germany,81276000,RegionLeg,SPD,1,2,5,4,5,3,5,5,1,4,3,4,3,4,2,2,1,4,5,4,1,1,1,5,4,5,4,2,0,NONE,0,1,3,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,5,,NA,NA,NA,51,Male,2,3,1,1,0,0,1
586,es,Belgium,11259000,RegionLeg,,1,5,5,2,2,2,5,5,3,5,5,5,4,3,3,3,3,3,3,3,0,1,1,NA,5,5,5,4,1,NONE,0,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRU,1,NA,NA,NA,CURRENT,5,5,5,38,Female,3,5,0,0,0,0,0
587,en,Sweden,9794000,Local,Moderaterna (appr like the Conservatives),1,4,4,5,5,4,4,5,2,5,1,5,4,4,1,1,1,2,2,4,0,1,1,4,4,4,4,3,1,NONE,0,1,1,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,1,4,,NA,NA,NA,69,Male,3,7,1,0,0,0,0
589,en,Portugal,10311000,Other,Social Democratic Party,1,5,5,5,5,4,5,5,5,4,3,4,4,1,1,1,2,2,3,4,1,1,1,5,5,5,5,4,1,OTHER,1,,NA,NA,NA,CURRENT,5,5,5,5,5,5,5,MORE,NA,NA,NA,NA,NONE,0,0,3,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
590,en,Denmark,5673000,Other,none,1,5,5,5,4,5,5,5,4,5,5,4,4,4,2,1,2,3,3,3,1,1,1,4,3,5,4,3,1,NONE,0,1,4,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRU,1,NA,NA,NA,CURRENT,5,5,4,50,Male,3,5,0,0,0,0,0
592,en,Netherlands,16933000,Local,ChristenUnie,1,5,5,5,5,5,5,5,3,5,2,4,4,5,4,3,4,4,2,5,1,1,0,4,4,4,4,4,1,COR,1,,NA,NA,NA,CURRENT,2,5,5,4,5,5,5,MORE,5,4,5,5,NONE,0,0,2,3,,NA,NA,NA,54,Male,1,6,1,0,1,1,1
594,en,Sweden,9794000,Local,Moderaterna (conservative party),1,5,4,4,2,3,4,2,2,5,3,4,3,4,3,5,4,3,4,2,1,1,0,5,5,3,4,3,1,COR,1,,NA,NA,NA,CURRENT,1,3,3,4,4,3,4,SAME,5,4,4,4,NONE,0,1,5,3,,NA,NA,NA,44,Male,3,7,1,1,1,0,1
597,en,Sweden,9794000,RegionAd,Socialdemokrats,1,1,5,4,NA,5,2,5,1,4,4,1,3,4,4,2,1,3,1,5,1,1,0,5,2,5,4,3,1,NONE,0,1,3,1,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,1,,NA,NA,NA,64,Male,1,3,1,0,0,0,0
599,ru,Georgia,3707000,Local,united national movement,1,3,5,4,2,5,4,4,4,3,5,5,5,4,4,3,4,4,2,5,1,1,1,5,3,5,5,4,1,CLRAE,1,,NA,NA,NA,CURRENT,5,5,5,5,5,5,5,MORE,5,4,4,5,NONE,0,0,2,5,,NA,NA,NA,41,Male,3,7,1,1,1,1,1
601,en,Netherlands,16933000,RegionAd,D66 (Social-Liberal),1,5,5,4,4,5,4,3,4,5,5,5,4,4,5,3,4,3,4,5,0,1,1,5,4,4,4,4,1,OTHER,1,,NA,NA,NA,PAST,4,2,5,4,4,4,4,NA,NA,NA,NA,NA,NONE,0,1,2,5,,NA,NA,NA,25,Male,2,5,1,1,1,0,1
603,en,Slovakia,5426000,RegionLeg,SDKU-DS,0,3,5,5,5,4,4,5,3,2,1,3,2,2,2,2,2,2,3,5,1,1,0,2,3,2,2,4,1,NONE,0,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,4,,NA,NA,NA,30,Male,2,6,1,0,0,0,0
609,de,Switzerland,8265000,Local,Christlichdemokratische Volkspartei (CVP),0,1,3,2,4,4,3,3,1,4,2,3,3,4,3,3,2,3,5,5,0,1,0,4,2,3,3,2,0,NONE,0,0,1,2,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,2,,NA,NA,NA,45,Male,2,6,1,0,0,0,1
610,en,Finland,5475000,Local,Left Alliance,0,3,1,1,2,2,5,5,4,4,4,4,4,5,4,4,3,4,NA,NA,1,1,1,2,2,1,2,0,0,CLRAE,1,,NA,NA,NA,CURRENT,4,4,5,4,4,4,4,SAME,5,4,4,4,NONE,0,0,1,5,,NA,NA,NA,45,Female,1,2,1,0,0,0,1
615,de,Switzerland,8265000,RegionAd,FDP - Freisinnig demokratische Partei,0,2,5,5,2,1,5,5,1,1,3,4,2,4,4,4,1,3,5,5,1,1,1,5,4,5,4,2,0,NONE,0,1,1,5,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,3,,NA,NA,NA,51,Male,3,7,1,1,0,0,1
617,de,Germany,81276000,Local,SPD,1,4,2,3,2,1,4,4,4,4,5,5,4,2,2,2,2,2,4,2,1,1,0,2,2,3,3,4,1,NONE,0,0,3,5,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,5,,NA,NA,NA,54,Male,2,3,1,1,1,0,1
618,en,Estonia,1315000,Local,Reform party,1,2,4,4,3,4,3,3,4,5,4,4,5,4,2,1,1,2,4,2,1,1,1,4,2,2,NA,4,1,NONE,0,1,3,2,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,5,2,,NA,NA,NA,34,Male,2,8,1,1,0,0,1
620,de,Switzerland,8265000,Local,SP,0,3,4,3,5,4,3,5,3,5,3,5,4,5,3,3,3,3,5,5,0,1,1,3,3,4,3,4,1,NONE,0,1,2,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,4,,NA,NA,NA,39,Male,2,1,1,0,0,0,1
621,it,Italy,60963000,RegionAd,lista civica,1,5,5,5,4,1,5,5,4,5,5,5,5,5,4,4,4,4,2,2,1,1,1,4,4,4,4,4,1,NONE,0,0,3,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,5,5,,NA,NA,NA,60,Female,2,4,1,0,0,0,0
622,en,United Kingdom,65081000,Other,Not relevant,0,5,5,5,5,5,5,5,4,4,4,5,4,5,3,3,3,4,4,4,1,1,0,4,5,4,4,4,1,NONE,0,1,5,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRU,1,NA,NA,NA,CURRENT,5,5,5,NA,Male,3,NA,0,0,0,0,0
623,en,Netherlands,16933000,RegionAd,PVV,1,2,5,5,3,5,2,2,1,1,1,1,NA,3,3,1,1,1,2,2,0,0,0,1,1,1,1,4,1,COR,1,,NA,NA,NA,CURRENT,5,1,1,3,4,3,2,SAME,5,5,5,5,NONE,0,0,1,5,,NA,NA,NA,64,Male,3,8,0,1,0,0,1
626,de,Germany,81276000,Local,CDU,1,5,5,5,5,5,5,5,1,1,1,4,3,5,5,1,1,5,5,5,1,1,1,5,5,5,5,4,1,NONE,0,0,3,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,3,1,,NA,NA,NA,53,Male,2,5,1,1,1,0,1
627,en,Switzerland,8265000,RegionLeg,social democrat,1,4,5,4,1,2,NA,NA,3,4,5,5,4,4,2,2,1,3,4,3,0,1,1,4,4,5,4,4,1,NONE,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,1,,NA,NA,NA,37,Male,1,2,1,0,0,1,1
628,en,Sweden,9794000,RegionAd,Christian democrates,1,2,5,4,1,5,5,5,2,5,1,4,4,4,1,1,1,4,4,2,1,1,1,NA,2,5,4,0,0,NONE,0,1,3,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,4,,NA,NA,NA,41,Female,2,7,1,1,1,0,1
629,en,United Kingdom,65081000,RegionLeg,Scottish National Party,1,5,5,5,4,3,3,3,2,3,3,2,3,3,3,2,2,3,2,4,1,1,0,4,4,4,4,3,1,NONE,0,0,2,3,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,3,,NA,NA,NA,58,Male,1,1,0,0,0,0,0
632,de,Germany,81276000,Local,BÅndnis 90 / Die GrÅnen,1,4,5,4,5,5,NA,NA,3,3,3,5,4,3,3,3,2,3,4,4,1,1,0,4,4,3,4,4,1,NONE,0,1,4,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,3,2,,NA,NA,NA,58,Female,2,3,1,1,0,0,1
633,en,United Kingdom,65081000,Local,Labour,0,2,4,2,3,2,3,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,3,3,3,3,2,0,NONE,0,0,1,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,4,,NA,NA,NA,63,Male,3,1,1,1,1,0,1
634,en,Netherlands,16933000,RegionAd,EPP (CDA in the Netherlands),1,4,5,4,4,5,5,5,4,5,3,4,4,4,2,3,1,3,2,5,1,1,1,3,5,3,4,4,1,COR,1,,NA,NA,NA,CURRENT,4,4,4,3,4,4,4,SAME,5,5,4,5,NONE,0,1,5,NA,,NA,NA,NA,54,Male,3,6,1,0,0,0,0
635,fr,France,66121000,Local,aucun,1,4,4,NA,5,2,3,3,1,2,2,4,3,4,4,4,4,4,3,4,1,1,1,1,5,1,3,4,1,NONE,0,0,3,3,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,3,,NA,NA,NA,60,Female,3,1,1,1,0,0,0
638,fr,Switzerland,8265000,RegionLeg,parti dÇmocrate chrÇtien,0,5,5,4,5,2,4,4,5,4,5,5,5,4,4,3,3,3,5,2,0,1,0,3,4,4,4,1,0,NONE,0,0,2,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,4,,NA,NA,NA,59,Female,2,6,1,0,0,0,0
643,en,Portugal,10311000,Local,Independent,1,5,4,NA,5,4,5,4,4,5,5,5,4,4,4,4,4,4,1,5,1,1,1,4,5,4,4,4,1,COR,1,,NA,NA,NA,CURRENT,3,4,4,4,4,3,4,MORE,4,5,5,5,PARTNER,1,NA,NA,NA,PAST,4,5,1,70,Male,3,3,0,1,0,0,0
644,en,Belgium,11259000,RegionLeg,N-VA,0,5,5,5,5,4,5,5,2,4,4,5,3,3,5,2,5,5,5,5,1,1,1,5,4,4,4,2,0,COR,1,,NA,NA,NA,CURRENT,5,2,4,2,4,5,5,SAME,4,4,4,4,NONE,0,1,4,1,,NA,NA,NA,46,Male,3,6,1,1,1,0,1
645,de,Germany,81276000,RegionLeg,CDU - Christlich Demokratische Union,0,4,5,4,4,3,4,5,3,4,3,5,4,5,3,4,3,4,5,4,1,1,0,4,5,4,4,3,1,NONE,0,0,2,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,3,,NA,NA,NA,50,Male,3,6,1,1,0,0,1
646,en,Poland,38494000,Local,Platforma Obywatelska,1,5,5,5,4,5,3,4,5,5,3,4,5,4,4,4,4,4,3,5,1,1,1,5,5,5,5,4,1,CLRAE,1,,NA,NA,NA,CURRENT,1,4,4,5,5,5,NA,SAME,4,5,5,5,NONE,0,0,2,NA,,NA,NA,NA,55,Male,3,5,1,1,1,0,1
647,en,Finland,5475000,Local,National Coalition Party,0,2,4,1,1,5,2,2,1,2,4,5,2,4,2,2,1,2,3,4,0,1,0,4,2,1,2,1,0,NONE,0,0,1,5,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,5,,NA,NA,NA,22,Male,1,7,1,0,0,0,1
648,de,Germany,81276000,RegionLeg,Piratenpartei,1,4,5,4,4,3,3,3,3,5,3,5,4,4,3,4,2,3,5,4,1,1,1,5,5,5,5,3,1,NONE,0,1,4,5,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,4,,NA,NA,NA,27,Male,1,2,1,0,1,0,0
650,de,Switzerland,8265000,Local,Sozialdemokraten,0,5,5,5,5,4,4,4,3,4,2,4,3,2,2,2,1,2,4,4,1,1,1,2,2,4,2,3,1,NONE,0,0,1,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,4,,NA,NA,NA,64,Male,2,3,1,0,0,0,1
651,de,Switzerland,8265000,RegionLeg,SPS,0,1,2,1,1,1,5,5,1,5,5,NA,3,4,3,3,1,3,5,5,0,1,1,4,4,3,3,2,0,NONE,0,0,1,3,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,3,,NA,NA,NA,56,Male,3,3,1,0,0,0,1
655,en,Netherlands,16933000,RegionAd,SP,1,4,3,2,2,4,4,4,2,4,2,1,2,3,4,2,2,4,2,4,0,0,0,2,2,2,2,2,0,NONE,0,0,2,1,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,1,,NA,NA,NA,39,Male,3,2,1,0,0,0,1
656,de,Switzerland,8265000,Local,Schweizerische Volkspartei SVP,0,5,5,1,3,2,NA,NA,1,1,1,1,1,4,4,5,5,5,5,NA,1,1,1,2,1,3,2,1,0,NONE,0,0,2,3,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,1,,NA,NA,NA,53,Male,2,7,1,0,0,0,1
659,en,United Kingdom,65081000,Local,Liberal Democrat,1,5,5,5,5,5,4,4,2,4,4,4,4,2,4,5,5,4,2,5,1,1,1,4,3,5,4,4,1,NONE,0,1,2,1,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,1,,NA,NA,NA,58,Female,3,3,1,0,0,0,1
661,de,Switzerland,8265000,Local,Schweizerischen Volkspartei,0,1,4,2,5,2,NA,5,1,1,1,1,1,5,4,4,2,3,5,5,0,1,0,2,2,2,2,1,0,NONE,0,0,3,2,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,1,,NA,NA,NA,42,Male,2,7,1,1,0,0,1
665,en,United Kingdom,65081000,Local,independent,1,5,5,5,5,5,3,3,1,3,1,5,2,5,4,2,1,4,5,5,1,1,1,4,3,2,3,4,1,COR,1,,NA,NA,NA,PAST,1,3,1,2,2,2,2,LESS,4,3,3,5,NONE,0,0,1,5,,NA,NA,NA,32,Male,2,3,1,0,0,0,1
669,en,Norway,5194000,RegionAd,,0,2,4,4,4,4,4,4,4,5,4,2,3,4,2,2,2,3,2,4,1,1,0,4,2,4,3,3,1,NONE,0,1,2,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,4,,NA,NA,NA,35,Male,3,3,1,0,0,0,1
670,de,Austria,8608000,Local,ôVP,1,4,5,4,3,2,2,5,4,4,2,5,4,4,3,3,3,3,3,4,1,1,1,5,3,5,4,4,1,NONE,0,0,2,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,4,5,,NA,NA,NA,28,Female,2,5,1,1,1,1,1
671,de,Switzerland,8265000,RegionLeg,,NA,2,2,2,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,0,1,1,4,5,5,5,0,0,NONE,0,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,5,,NA,NA,NA,52,Female,1,3,1,1,0,0,0
672,en,Sweden,9794000,Local,"Kristdemokraterna, (Christian Democrats)",0,5,5,4,5,5,NA,5,2,4,5,4,4,5,3,3,3,4,NA,NA,0,1,1,1,4,4,4,3,1,NONE,0,0,3,2,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,3,1,,NA,NA,NA,49,Female,2,7,1,0,0,0,1
